,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
1226,2020-10-13,-23.0,-12.0,40.0,-36.0,-39.0,12.0,Brent,7268,E09000005,-27.5
1227,2020-10-14,-19.0,-7.0,53.0,-35.0,-38.0,12.0,Brent,7268,E09000005,-24.75
1228,2020-10-15,-20.0,-5.0,57.0,-35.0,-38.0,12.0,Brent,7268,E09000005,-24.5
1229,2020-10-16,-19.0,-3.0,57.0,-31.0,-36.0,11.0,Brent,7268,E09000005,-22.25
1230,2020-10-19,-16.0,-5.0,111.0,-36.0,-39.0,12.0,Brent,7268,E09000005,-24.0
1231,2020-10-20,-19.0,-8.0,86.0,-36.0,-39.0,12.0,Brent,7268,E09000005,-25.5
1232,2020-10-21,-26.0,-13.0,18.0,-39.0,-39.0,15.0,Brent,7268,E09000005,-29.25
1233,2020-10-22,-15.0,-1.0,98.0,-36.0,-39.0,13.0,Brent,7268,E09000005,-22.75
1234,2020-10-23,-20.0,-6.0,63.0,-35.0,-38.0,13.0,Brent,7268,E09000005,-24.75
1235,2020-10-26,-10.0,-6.0,86.0,-40.0,-46.0,13.0,Brent,7268,E09000005,-25.5
1236,2020-10-27,-17.0,-12.0,13.0,-42.0,-47.0,15.0,Brent,7268,E09000005,-29.5
1237,2020-10-28,-15.0,-7.0,36.0,-42.0,-45.0,14.0,Brent,7268,E09000005,-27.25
1238,2020-10-29,-19.0,-9.0,6.0,-43.0,-47.0,16.0,Brent,7268,E09000005,-29.5
1239,2020-10-30,-20.0,-3.0,37.0,-36.0,-44.0,14.0,Brent,7268,E09000005,-25.75
1240,2020-11-02,-6.0,-1.0,65.0,-35.0,-38.0,11.0,Brent,7268,E09000005,-20.0
1241,2020-11-03,-4.0,-4.0,47.0,-31.0,-37.0,10.0,Brent,7268,E09000005,-19.0
1242,2020-11-04,4.0,2.0,65.0,-27.0,-36.0,9.0,Brent,7268,E09000005,-14.25
1243,2020-11-05,-48.0,-8.0,57.0,-45.0,-44.0,17.0,Brent,7268,E09000005,-36.25
1244,2020-11-06,-51.0,-4.0,56.0,-44.0,-44.0,19.0,Brent,7268,E09000005,-35.75
1245,2020-11-09,-46.0,-8.0,86.0,-42.0,-44.0,17.0,Brent,7268,E09000005,-35.0
1246,2020-11-10,-48.0,-5.0,83.0,-43.0,-45.0,17.0,Brent,7268,E09000005,-35.25
1247,2020-11-11,-48.0,-4.0,44.0,-44.0,-45.0,17.0,Brent,7268,E09000005,-35.25
1248,2020-11-12,-46.0,-1.0,84.0,-42.0,-46.0,17.0,Brent,7268,E09000005,-33.75
1249,2020-11-13,-49.0,2.0,68.0,-40.0,-45.0,18.0,Brent,7268,E09000005,-33.0
1250,2020-11-16,-49.0,-7.0,65.0,-44.0,-46.0,17.0,Brent,7268,E09000005,-36.5
1251,2020-11-17,-48.0,-7.0,76.0,-42.0,-45.0,17.0,Brent,7268,E09000005,-35.5
1252,2020-11-18,-48.0,-6.0,47.0,-44.0,-45.0,18.0,Brent,7268,E09000005,-35.75
1253,2020-11-19,-47.0,-5.0,41.0,-44.0,-46.0,18.0,Brent,7268,E09000005,-35.5
1254,2020-11-20,-51.0,-4.0,30.0,-42.0,-44.0,19.0,Brent,7268,E09000005,-35.25
1255,2020-11-23,-44.0,-6.0,75.0,-45.0,-44.0,16.0,Brent,7268,E09000005,-34.75
1256,2020-11-24,-46.0,-7.0,70.0,-44.0,-44.0,17.0,Brent,7268,E09000005,-35.25
1257,2020-11-25,-47.0,-6.0,40.0,-45.0,-44.0,18.0,Brent,7268,E09000005,-35.5
1258,2020-11-26,-45.0,-4.0,72.0,-44.0,-44.0,17.0,Brent,7268,E09000005,-34.25
1259,2020-11-27,-48.0,-2.0,51.0,-42.0,-44.0,18.0,Brent,7268,E09000005,-34.0
1260,2020-11-30,-43.0,-6.0,59.0,-44.0,-43.0,16.0,Brent,7268,E09000005,-34.0
1261,2020-12-01,-43.0,-4.0,67.0,-42.0,-41.0,15.0,Brent,7268,E09000005,-32.5
1262,2020-12-02,-21.0,-5.0,40.0,-36.0,-38.0,13.0,Brent,7268,E09000005,-25.0
1263,2020-12-03,-28.0,-13.0,6.0,-39.0,-39.0,14.0,Brent,7268,E09000005,-29.75
1264,2020-12-04,-23.0,-1.0,28.0,-33.0,-36.0,13.0,Brent,7268,E09000005,-23.25
1265,2020-12-07,-19.0,-6.0,46.0,-39.0,-39.0,12.0,Brent,7268,E09000005,-25.75
1266,2020-02-17,9.0,2.0,5.0,-4.0,-16.0,3.0,Bromley,6056,E09000006,-2.25
1267,2020-02-18,9.0,-3.0,3.0,-4.0,-16.0,3.0,Bromley,6056,E09000006,-3.5
1268,2020-02-19,5.0,-4.0,-8.0,-8.0,-16.0,3.0,Bromley,6056,E09000006,-5.75
1269,2020-02-20,3.0,-3.0,-18.0,-8.0,-16.0,3.0,Bromley,6056,E09000006,-6.0
1270,2020-02-21,5.0,1.0,11.0,-5.0,-17.0,3.0,Bromley,6056,E09000006,-4.0
1271,2020-02-24,-6.0,1.0,-14.0,-2.0,2.0,1.0,Bromley,6056,E09000006,-1.25
1272,2020-02-25,-4.0,7.0,-3.0,0.0,3.0,0.0,Bromley,6056,E09000006,1.5
1273,2020-02-26,-1.0,0.0,7.0,-2.0,3.0,0.0,Bromley,6056,E09000006,0.0
1274,2020-02-27,-4.0,0.0,-3.0,-5.0,1.0,1.0,Bromley,6056,E09000006,-2.0
1275,2020-02-28,-2.0,2.0,-15.0,1.0,1.0,1.0,Bromley,6056,E09000006,0.5
1276,2020-03-02,1.0,6.0,3.0,-1.0,2.0,0.0,Bromley,6056,E09000006,2.0
1277,2020-03-03,0.0,4.0,-3.0,-4.0,1.0,0.0,Bromley,6056,E09000006,0.25
1278,2020-03-04,-2.0,3.0,-5.0,-4.0,1.0,1.0,Bromley,6056,E09000006,-0.5
1279,2020-03-05,-11.0,-1.0,-26.0,-5.0,0.0,2.0,Bromley,6056,E09000006,-4.25
1280,2020-03-06,2.0,10.0,20.0,0.0,1.0,1.0,Bromley,6056,E09000006,3.25
1281,2020-03-09,-3.0,8.0,-2.0,-3.0,0.0,2.0,Bromley,6056,E09000006,0.5
1282,2020-03-10,-4.0,10.0,1.0,-5.0,0.0,2.0,Bromley,6056,E09000006,0.25
1283,2020-03-11,-1.0,10.0,14.0,-7.0,-2.0,2.0,Bromley,6056,E09000006,0.0
1284,2020-03-12,-4.0,20.0,6.0,-10.0,-4.0,3.0,Bromley,6056,E09000006,0.5
1285,2020-03-13,-7.0,20.0,14.0,-13.0,-8.0,5.0,Bromley,6056,E09000006,-2.0
1286,2020-03-16,-6.0,31.0,29.0,-21.0,-16.0,7.0,Bromley,6056,E09000006,-3.0
1287,2020-03-17,-16.0,36.0,8.0,-32.0,-28.0,12.0,Bromley,6056,E09000006,-10.0
1288,2020-03-18,-18.0,45.0,17.0,-39.0,-37.0,16.0,Bromley,6056,E09000006,-12.25
1289,2020-03-19,-20.0,46.0,-10.0,-44.0,-42.0,18.0,Bromley,6056,E09000006,-15.0
1290,2020-03-20,-30.0,23.0,15.0,-45.0,-43.0,19.0,Bromley,6056,E09000006,-23.75
1291,2020-03-23,-49.0,-2.0,9.0,-58.0,-62.0,24.0,Bromley,6056,E09000006,-42.75
1292,2020-03-24,-73.0,-16.0,2.0,-70.0,-72.0,30.0,Bromley,6056,E09000006,-57.75
1293,2020-03-25,-74.0,-18.0,7.0,-73.0,-76.0,32.0,Bromley,6056,E09000006,-60.25
1294,2020-03-26,-77.0,-22.0,10.0,-74.0,-76.0,33.0,Bromley,6056,E09000006,-62.25
1295,2020-03-27,-77.0,-25.0,4.0,-73.0,-76.0,34.0,Bromley,6056,E09000006,-62.75
1296,2020-03-30,-78.0,-28.0,-19.0,-77.0,-79.0,32.0,Bromley,6056,E09000006,-65.5
1297,2020-03-31,-76.0,-23.0,1.0,-76.0,-79.0,33.0,Bromley,6056,E09000006,-63.5
1298,2020-04-01,-77.0,-27.0,3.0,-76.0,-79.0,34.0,Bromley,6056,E09000006,-64.75
1299,2020-04-02,-77.0,-28.0,5.0,-77.0,-79.0,34.0,Bromley,6056,E09000006,-65.25
1300,2020-04-03,-76.0,-26.0,15.0,-75.0,-78.0,34.0,Bromley,6056,E09000006,-63.75
1301,2020-04-06,-76.0,-29.0,2.0,-75.0,-80.0,32.0,Bromley,6056,E09000006,-65.0
1302,2020-04-07,-76.0,-25.0,19.0,-74.0,-80.0,33.0,Bromley,6056,E09000006,-63.75
1303,2020-04-08,-76.0,-24.0,10.0,-75.0,-79.0,33.0,Bromley,6056,E09000006,-63.5
1304,2020-04-09,-73.0,-15.0,23.0,-73.0,-79.0,33.0,Bromley,6056,E09000006,-60.0
1305,2020-04-10,-81.0,-30.0,20.0,-77.0,-87.0,37.0,Bromley,6056,E09000006,-68.75
1306,2020-04-13,-81.0,-39.0,6.0,-82.0,-89.0,36.0,Bromley,6056,E09000006,-72.75
1307,2020-04-14,-73.0,-24.0,16.0,-75.0,-78.0,33.0,Bromley,6056,E09000006,-62.5
1308,2020-04-15,-75.0,-24.0,24.0,-74.0,-78.0,33.0,Bromley,6056,E09000006,-62.75
1309,2020-04-16,-76.0,-25.0,17.0,-75.0,-78.0,34.0,Bromley,6056,E09000006,-63.5
1310,2020-04-17,-78.0,-27.0,-14.0,-75.0,-78.0,35.0,Bromley,6056,E09000006,-64.5
1311,2020-04-20,-74.0,-27.0,31.0,-72.0,-77.0,31.0,Bromley,6056,E09000006,-62.5
1312,2020-04-21,-74.0,-25.0,30.0,-73.0,-77.0,32.0,Bromley,6056,E09000006,-62.25
1313,2020-04-22,-75.0,-24.0,41.0,-72.0,-76.0,33.0,Bromley,6056,E09000006,-61.75
1314,2020-04-23,-75.0,-21.0,43.0,-72.0,-76.0,33.0,Bromley,6056,E09000006,-61.0
1315,2020-04-24,-74.0,-23.0,40.0,-69.0,-75.0,33.0,Bromley,6056,E09000006,-60.25
1316,2020-04-27,-71.0,-26.0,32.0,-70.0,-76.0,30.0,Bromley,6056,E09000006,-60.75
1317,2020-04-28,-76.0,-32.0,-48.0,-77.0,-77.0,34.0,Bromley,6056,E09000006,-65.5
1318,2020-04-29,-73.0,-24.0,-4.0,-73.0,-76.0,33.0,Bromley,6056,E09000006,-61.5
1319,2020-04-30,-74.0,-26.0,-10.0,-74.0,-76.0,33.0,Bromley,6056,E09000006,-62.5
1320,2020-05-01,-75.0,-23.0,16.0,-69.0,-73.0,33.0,Bromley,6056,E09000006,-60.0
1321,2020-05-04,-71.0,-22.0,47.0,-69.0,-74.0,29.0,Bromley,6056,E09000006,-59.0
1322,2020-05-05,-71.0,-21.0,35.0,-71.0,-75.0,31.0,Bromley,6056,E09000006,-59.5
1323,2020-05-06,-71.0,-19.0,49.0,-70.0,-73.0,31.0,Bromley,6056,E09000006,-58.25
1324,2020-05-07,-71.0,-12.0,57.0,-68.0,-73.0,30.0,Bromley,6056,E09000006,-56.0
1325,2020-05-08,-77.0,-25.0,76.0,-72.0,-83.0,34.0,Bromley,6056,E09000006,-64.25
1326,2020-05-11,-72.0,-23.0,11.0,-70.0,-73.0,30.0,Bromley,6056,E09000006,-59.5
1327,2020-05-12,-71.0,-19.0,45.0,-68.0,-72.0,30.0,Bromley,6056,E09000006,-57.5
1328,2020-05-13,-72.0,-21.0,22.0,-70.0,-72.0,31.0,Bromley,6056,E09000006,-58.75
1329,2020-05-14,-72.0,-18.0,50.0,-69.0,-72.0,31.0,Bromley,6056,E09000006,-57.75
1330,2020-05-15,-71.0,-19.0,84.0,-65.0,-70.0,30.0,Bromley,6056,E09000006,-56.25
1331,2020-05-18,-68.0,-18.0,90.0,-64.0,-71.0,27.0,Bromley,6056,E09000006,-55.25
1332,2020-05-19,-68.0,-14.0,97.0,-65.0,-71.0,28.0,Bromley,6056,E09000006,-54.5
1333,2020-05-20,-68.0,-13.0,89.0,-66.0,-70.0,28.0,Bromley,6056,E09000006,-54.25
1334,2020-05-21,-67.0,-12.0,84.0,-67.0,-70.0,29.0,Bromley,6056,E09000006,-54.0
1335,2020-05-22,-69.0,-14.0,76.0,-63.0,-68.0,29.0,Bromley,6056,E09000006,-53.5
1336,2020-05-25,-70.0,-18.0,163.0,-70.0,-84.0,29.0,Bromley,6056,E09000006,-60.5
1337,2020-05-26,-64.0,-10.0,88.0,-64.0,-69.0,27.0,Bromley,6056,E09000006,-51.75
1338,2020-05-27,-65.0,-13.0,90.0,-64.0,-69.0,28.0,Bromley,6056,E09000006,-52.75
1339,2020-05-28,-65.0,-10.0,109.0,-64.0,-69.0,28.0,Bromley,6056,E09000006,-52.0
1340,2020-05-29,-65.0,-10.0,108.0,-60.0,-66.0,27.0,Bromley,6056,E09000006,-50.25
1341,2020-06-01,-62.0,-12.0,95.0,-60.0,-65.0,25.0,Bromley,6056,E09000006,-49.75
1342,2020-06-02,-63.0,-11.0,92.0,-61.0,-65.0,25.0,Bromley,6056,E09000006,-50.0
1343,2020-06-03,-66.0,-15.0,26.0,-63.0,-66.0,28.0,Bromley,6056,E09000006,-52.5
1344,2020-06-04,-66.0,-15.0,44.0,-63.0,-65.0,28.0,Bromley,6056,E09000006,-52.25
1345,2020-06-05,-64.0,-17.0,30.0,-60.0,-63.0,27.0,Bromley,6056,E09000006,-51.0
1346,2020-06-08,-59.0,-14.0,61.0,-60.0,-64.0,25.0,Bromley,6056,E09000006,-49.25
1347,2020-06-09,-59.0,-16.0,83.0,-60.0,-64.0,26.0,Bromley,6056,E09000006,-49.75
1348,2020-06-10,-63.0,-18.0,7.0,-64.0,-65.0,28.0,Bromley,6056,E09000006,-52.5
1349,2020-06-11,-61.0,-16.0,35.0,-63.0,-64.0,27.0,Bromley,6056,E09000006,-51.0
1350,2020-06-12,-60.0,-16.0,35.0,-59.0,-62.0,27.0,Bromley,6056,E09000006,-49.25
1351,2020-06-15,-44.0,-12.0,70.0,-55.0,-63.0,23.0,Bromley,6056,E09000006,-43.5
1352,2020-06-16,-45.0,-10.0,79.0,-56.0,-63.0,24.0,Bromley,6056,E09000006,-43.5
1353,2020-06-17,-50.0,-15.0,35.0,-59.0,-64.0,26.0,Bromley,6056,E09000006,-47.0
1354,2020-06-18,-51.0,-12.0,40.0,-60.0,-64.0,26.0,Bromley,6056,E09000006,-46.75
1355,2020-06-19,-50.0,-9.0,64.0,-54.0,-60.0,24.0,Bromley,6056,E09000006,-43.25
1356,2020-06-22,-44.0,-12.0,101.0,-54.0,-63.0,22.0,Bromley,6056,E09000006,-43.25
1357,2020-06-23,-45.0,-5.0,96.0,-54.0,-63.0,23.0,Bromley,6056,E09000006,-41.75
1358,2020-06-24,-47.0,-5.0,90.0,-55.0,-63.0,23.0,Bromley,6056,E09000006,-42.5
1359,2020-06-25,-51.0,-4.0,93.0,-55.0,-62.0,23.0,Bromley,6056,E09000006,-43.0
1360,2020-06-26,-50.0,-6.0,81.0,-52.0,-60.0,23.0,Bromley,6056,E09000006,-42.0
1361,2020-06-29,-42.0,-10.0,56.0,-54.0,-60.0,22.0,Bromley,6056,E09000006,-41.5
1362,2020-06-30,-45.0,-13.0,16.0,-58.0,-61.0,24.0,Bromley,6056,E09000006,-44.25
1363,2020-07-01,-45.0,-12.0,39.0,-55.0,-60.0,24.0,Bromley,6056,E09000006,-43.0
1364,2020-07-02,-44.0,-10.0,42.0,-56.0,-60.0,24.0,Bromley,6056,E09000006,-42.5
1365,2020-07-03,-45.0,-10.0,78.0,-50.0,-58.0,22.0,Bromley,6056,E09000006,-40.75
1366,2020-07-06,-33.0,-11.0,67.0,-51.0,-60.0,20.0,Bromley,6056,E09000006,-38.75
1367,2020-07-07,-33.0,-10.0,67.0,-52.0,-60.0,21.0,Bromley,6056,E09000006,-38.75
1368,2020-07-08,-39.0,-14.0,5.0,-55.0,-61.0,23.0,Bromley,6056,E09000006,-42.25
1369,2020-07-09,-37.0,-10.0,39.0,-53.0,-60.0,22.0,Bromley,6056,E09000006,-40.0
1370,2020-07-10,-36.0,-11.0,70.0,-47.0,-57.0,20.0,Bromley,6056,E09000006,-37.75
1371,2020-07-13,-31.0,-11.0,82.0,-49.0,-59.0,19.0,Bromley,6056,E09000006,-37.5
1372,2020-07-14,-31.0,-10.0,60.0,-51.0,-60.0,21.0,Bromley,6056,E09000006,-38.0
1373,2020-07-15,-29.0,-13.0,51.0,-52.0,-58.0,21.0,Bromley,6056,E09000006,-38.0
1374,2020-07-16,-27.0,-9.0,76.0,-53.0,-58.0,20.0,Bromley,6056,E09000006,-36.75
1375,2020-07-17,-28.0,-10.0,104.0,-48.0,-56.0,18.0,Bromley,6056,E09000006,-35.5
1376,2020-07-20,-22.0,-10.0,95.0,-50.0,-59.0,18.0,Bromley,6056,E09000006,-35.25
1377,2020-07-21,-22.0,-8.0,96.0,-52.0,-59.0,20.0,Bromley,6056,E09000006,-35.25
1378,2020-07-22,-24.0,-13.0,90.0,-51.0,-59.0,19.0,Bromley,6056,E09000006,-36.75
1379,2020-07-23,-24.0,-10.0,90.0,-51.0,-59.0,19.0,Bromley,6056,E09000006,-36.0
1380,2020-07-24,-29.0,-14.0,86.0,-47.0,-59.0,17.0,Bromley,6056,E09000006,-37.25
1381,2020-07-27,-25.0,-15.0,27.0,-52.0,-64.0,19.0,Bromley,6056,E09000006,-39.0
1382,2020-07-28,-20.0,-10.0,81.0,-51.0,-62.0,19.0,Bromley,6056,E09000006,-35.75
1383,2020-07-29,-21.0,-11.0,87.0,-49.0,-62.0,19.0,Bromley,6056,E09000006,-35.75
1384,2020-07-30,-22.0,-8.0,101.0,-49.0,-61.0,18.0,Bromley,6056,E09000006,-35.0
1385,2020-07-31,-31.0,-13.0,62.0,-46.0,-61.0,16.0,Bromley,6056,E09000006,-37.75
1386,2020-08-03,-14.0,-13.0,76.0,-49.0,-62.0,17.0,Bromley,6056,E09000006,-34.5
1387,2020-08-04,-12.0,-14.0,87.0,-50.0,-62.0,18.0,Bromley,6056,E09000006,-34.5
1388,2020-08-05,-12.0,-14.0,79.0,-49.0,-60.0,18.0,Bromley,6056,E09000006,-33.75
1389,2020-08-06,-22.0,-10.0,81.0,-51.0,-61.0,18.0,Bromley,6056,E09000006,-36.0
1390,2020-08-07,-29.0,-13.0,57.0,-49.0,-60.0,16.0,Bromley,6056,E09000006,-37.75
1391,2020-08-10,-13.0,-12.0,51.0,-51.0,-61.0,16.0,Bromley,6056,E09000006,-34.25
1392,2020-08-11,-11.0,-12.0,53.0,-51.0,-62.0,17.0,Bromley,6056,E09000006,-34.0
1393,2020-08-12,-11.0,-14.0,46.0,-50.0,-60.0,18.0,Bromley,6056,E09000006,-33.75
1394,2020-08-13,-24.0,-13.0,39.0,-54.0,-61.0,19.0,Bromley,6056,E09000006,-38.0
1395,2020-08-14,-24.0,-14.0,38.0,-47.0,-60.0,17.0,Bromley,6056,E09000006,-36.25
1396,2020-08-17,-6.0,-16.0,,-50.0,-61.0,16.0,Bromley,6056,E09000006,-33.25
1397,2020-08-18,-2.0,-15.0,,-49.0,-59.0,17.0,Bromley,6056,E09000006,-31.25
1398,2020-08-19,-13.0,-21.0,,-53.0,-60.0,19.0,Bromley,6056,E09000006,-36.75
1399,2020-08-20,-16.0,-11.0,,-49.0,-58.0,16.0,Bromley,6056,E09000006,-33.5
1400,2020-08-21,-22.0,-14.0,,-46.0,-57.0,16.0,Bromley,6056,E09000006,-34.75
1401,2020-08-24,-2.0,-16.0,,-49.0,-59.0,16.0,Bromley,6056,E09000006,-31.5
1402,2020-08-25,-3.0,-14.0,,-50.0,-60.0,18.0,Bromley,6056,E09000006,-31.75
1403,2020-08-26,5.0,-14.0,,-46.0,-57.0,16.0,Bromley,6056,E09000006,-28.0
1404,2020-08-27,-18.0,-14.0,,-51.0,-58.0,17.0,Bromley,6056,E09000006,-35.25
1405,2020-08-28,-17.0,-10.0,,-46.0,-57.0,15.0,Bromley,6056,E09000006,-32.5
1406,2020-08-31,8.0,-19.0,,-57.0,-77.0,17.0,Bromley,6056,E09000006,-36.25
1407,2020-09-01,-9.0,-5.0,,-46.0,-57.0,16.0,Bromley,6056,E09000006,-29.25
1408,2020-09-02,-12.0,-9.0,,-46.0,-54.0,16.0,Bromley,6056,E09000006,-30.25
1409,2020-09-03,-16.0,-11.0,,-46.0,-55.0,16.0,Bromley,6056,E09000006,-32.0
1410,2020-09-04,-18.0,-9.0,,-38.0,-52.0,14.0,Bromley,6056,E09000006,-29.25
1411,2020-09-07,-14.0,-11.0,,-40.0,-54.0,14.0,Bromley,6056,E09000006,-29.75
1412,2020-09-08,-14.0,-8.0,,-40.0,-54.0,14.0,Bromley,6056,E09000006,-29.0
1413,2020-09-09,-14.0,-11.0,,-40.0,-50.0,14.0,Bromley,6056,E09000006,-28.75
1414,2020-09-10,-15.0,-10.0,,-41.0,-50.0,14.0,Bromley,6056,E09000006,-29.0
1415,2020-09-11,-18.0,-6.0,56.0,-33.0,-49.0,12.0,Bromley,6056,E09000006,-26.5
1416,2020-09-14,-18.0,-8.0,68.0,-39.0,-47.0,13.0,Bromley,6056,E09000006,-28.0
1417,2020-09-15,-17.0,-8.0,62.0,-38.0,-47.0,14.0,Bromley,6056,E09000006,-27.5
1418,2020-09-16,-19.0,-12.0,58.0,-39.0,-46.0,14.0,Bromley,6056,E09000006,-29.0
1419,2020-09-17,-19.0,-10.0,66.0,-41.0,-47.0,14.0,Bromley,6056,E09000006,-29.25
1420,2020-09-18,-21.0,-8.0,59.0,-34.0,-45.0,13.0,Bromley,6056,E09000006,-27.0
1421,2020-09-21,-18.0,-8.0,60.0,-39.0,-47.0,14.0,Bromley,6056,E09000006,-28.0
1422,2020-09-22,-16.0,-7.0,52.0,-39.0,-46.0,14.0,Bromley,6056,E09000006,-27.0
1423,2020-09-23,-20.0,-12.0,10.0,-41.0,-46.0,16.0,Bromley,6056,E09000006,-29.75
1424,2020-09-24,-22.0,-7.0,11.0,-44.0,-46.0,16.0,Bromley,6056,E09000006,-29.75
1425,2020-09-25,-22.0,-7.0,4.0,-39.0,-45.0,15.0,Bromley,6056,E09000006,-28.25
1426,2020-09-28,-16.0,-6.0,49.0,-41.0,-44.0,14.0,Bromley,6056,E09000006,-26.75
1427,2020-09-29,-17.0,-6.0,32.0,-42.0,-45.0,16.0,Bromley,6056,E09000006,-27.5
1428,2020-09-30,-17.0,-11.0,9.0,-41.0,-44.0,16.0,Bromley,6056,E09000006,-28.25
1429,2020-10-01,-16.0,-6.0,37.0,-42.0,-43.0,15.0,Bromley,6056,E09000006,-26.75
1430,2020-10-02,-30.0,-9.0,-17.0,-38.0,-44.0,16.0,Bromley,6056,E09000006,-30.25
1431,2020-10-05,-18.0,-6.0,29.0,-39.0,-44.0,15.0,Bromley,6056,E09000006,-26.75
1432,2020-10-06,-19.0,-2.0,21.0,-40.0,-45.0,15.0,Bromley,6056,E09000006,-26.5
1433,2020-10-07,-17.0,-6.0,37.0,-38.0,-42.0,15.0,Bromley,6056,E09000006,-25.75
1434,2020-10-08,-23.0,-8.0,12.0,-43.0,-43.0,16.0,Bromley,6056,E09000006,-29.25
1435,2020-10-09,-22.0,-4.0,18.0,-35.0,-42.0,14.0,Bromley,6056,E09000006,-25.75
1436,2020-10-12,-24.0,-8.0,6.0,-42.0,-44.0,16.0,Bromley,6056,E09000006,-29.5
1437,2020-10-13,-24.0,-6.0,-5.0,-43.0,-44.0,17.0,Bromley,6056,E09000006,-29.25
1438,2020-10-14,-18.0,-4.0,14.0,-40.0,-42.0,16.0,Bromley,6056,E09000006,-26.0
1439,2020-10-15,-20.0,-3.0,23.0,-43.0,-42.0,16.0,Bromley,6056,E09000006,-27.0
1440,2020-10-16,-19.0,1.0,24.0,-35.0,-41.0,14.0,Bromley,6056,E09000006,-23.5
1441,2020-10-19,-21.0,-7.0,39.0,-46.0,-50.0,17.0,Bromley,6056,E09000006,-31.0
1442,2020-10-20,-21.0,-4.0,30.0,-48.0,-49.0,18.0,Bromley,6056,E09000006,-30.5
1443,2020-10-21,-28.0,-13.0,-16.0,-49.0,-50.0,20.0,Bromley,6056,E09000006,-35.0
1444,2020-10-22,-20.0,-5.0,34.0,-49.0,-48.0,17.0,Bromley,6056,E09000006,-30.5
1445,2020-10-23,-24.0,-5.0,12.0,-44.0,-48.0,17.0,Bromley,6056,E09000006,-30.25
1446,2020-10-26,-13.0,-4.0,42.0,-49.0,-56.0,17.0,Bromley,6056,E09000006,-30.5
1447,2020-10-27,-18.0,-4.0,-11.0,-52.0,-57.0,20.0,Bromley,6056,E09000006,-32.75
1448,2020-10-28,-15.0,-6.0,18.0,-50.0,-54.0,19.0,Bromley,6056,E09000006,-31.25
1449,2020-10-29,-21.0,-7.0,-13.0,-54.0,-55.0,20.0,Bromley,6056,E09000006,-34.25
1450,2020-10-30,-20.0,1.0,27.0,-44.0,-53.0,17.0,Bromley,6056,E09000006,-29.0
1451,2020-11-02,-5.0,2.0,19.0,-40.0,-45.0,15.0,Bromley,6056,E09000006,-22.0
1452,2020-11-03,0.0,4.0,6.0,-38.0,-43.0,15.0,Bromley,6056,E09000006,-19.25
1453,2020-11-04,10.0,3.0,23.0,-35.0,-41.0,13.0,Bromley,6056,E09000006,-15.75
1454,2020-11-05,-57.0,-11.0,13.0,-55.0,-52.0,22.0,Bromley,6056,E09000006,-43.75
1455,2020-11-06,-58.0,-6.0,21.0,-52.0,-52.0,23.0,Bromley,6056,E09000006,-42.0
1456,2020-11-09,-51.0,-12.0,24.0,-52.0,-52.0,21.0,Bromley,6056,E09000006,-41.75
1457,2020-11-10,-50.0,-5.0,31.0,-51.0,-51.0,21.0,Bromley,6056,E09000006,-39.25
1458,2020-11-11,-51.0,-9.0,16.0,-51.0,-51.0,22.0,Bromley,6056,E09000006,-40.5
1459,2020-11-12,-51.0,-5.0,37.0,-54.0,-51.0,22.0,Bromley,6056,E09000006,-40.25
1460,2020-11-13,-53.0,0.0,27.0,-49.0,-50.0,22.0,Bromley,6056,E09000006,-38.0
1461,2020-11-16,-50.0,-10.0,14.0,-51.0,-51.0,20.0,Bromley,6056,E09000006,-40.5
1462,2020-11-17,-48.0,-3.0,21.0,-51.0,-51.0,21.0,Bromley,6056,E09000006,-38.25
1463,2020-11-18,-49.0,-12.0,17.0,-48.0,-50.0,22.0,Bromley,6056,E09000006,-39.75
1464,2020-11-19,-50.0,-13.0,3.0,-51.0,-51.0,22.0,Bromley,6056,E09000006,-41.25
1465,2020-11-20,-52.0,-8.0,4.0,-44.0,-50.0,22.0,Bromley,6056,E09000006,-38.5
1466,2020-11-23,-47.0,-14.0,19.0,-46.0,-52.0,20.0,Bromley,6056,E09000006,-39.75
1467,2020-11-24,-47.0,-10.0,20.0,-47.0,-51.0,21.0,Bromley,6056,E09000006,-38.75
1468,2020-11-25,-48.0,-12.0,7.0,-52.0,-50.0,22.0,Bromley,6056,E09000006,-40.5
1469,2020-11-26,-46.0,-9.0,18.0,-53.0,-51.0,21.0,Bromley,6056,E09000006,-39.75
1470,2020-11-27,-49.0,-2.0,16.0,-48.0,-51.0,21.0,Bromley,6056,E09000006,-37.5
1471,2020-11-30,-43.0,-7.0,2.0,-50.0,-50.0,20.0,Bromley,6056,E09000006,-37.5
1472,2020-12-01,-43.0,-3.0,13.0,-50.0,-49.0,20.0,Bromley,6056,E09000006,-36.25
1473,2020-12-02,-15.0,1.0,11.0,-45.0,-44.0,18.0,Bromley,6056,E09000006,-25.75
1474,2020-12-03,-24.0,-4.0,-20.0,-48.0,-45.0,19.0,Bromley,6056,E09000006,-30.25
1475,2020-12-04,-20.0,8.0,-4.0,-40.0,-43.0,18.0,Bromley,6056,E09000006,-23.75
